,station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
631,476380,99999,2007,2,27,48.4000015259,23,32.4000015259,23.0,1018.79998779,23.0,984.900024414,23.0,12.3999996185,7.0,3.5,23.0,7.0,,30.2000007629,False,,,0.0,,False,False,False,False,False,False
632,956770,99999,1940,6,21,47.7999992371,4,,,,,,,,,3.29999995232,4.0,7.0,,42.4000015259,True,,,0.0,,False,False,False,False,False,False
633,75240,99999,2002,11,7,50.7000007629,24,43.5999984741,24.0,1024.5,24.0,1017.20001221,24.0,23.6000003815,24.0,11.1999998093,24.0,16.8999996185,22.0,45.0,False,,,0.310000002384,,False,False,False,False,False,False
634,376990,99999,1979,4,21,38.0999984741,5,31.6000003815,5.0,,,,,12.3999996185,5.0,3.40000009537,4.0,9.69999980927,,32.0,False,,,0.0,,False,False,False,False,False,False
635,154500,99999,1973,7,27,64.0,8,48.5999984741,8.0,1008.29998779,8.0,,,5.90000009537,8.0,3.40000009537,8.0,9.69999980927,,53.5999984741,False,,,0.0,,False,False,False,False,False,False
636,621240,99999,1988,3,7,55.5,7,23.3999996185,7.0,1012.79998779,7.0,,,3.20000004768,7.0,16.0,7.0,22.0,,43.2999992371,False,,,0.0,,False,False,False,False,False,False
637,307000,99999,1969,1,6,-29.2000007629,4,-32.2999992371,4.0,1042.90002441,4.0,,,18.6000003815,4.0,0.5,4.0,1.89999997616,,-35.0,True,,,0.0,,False,False,False,False,False,False
638,724375,3893,2008,12,3,37.2999992371,24,27.5,24.0,1016.59997559,20.0,,,9.80000019073,24.0,8.69999980927,24.0,16.8999996185,27.0,28.8999996185,False,,,0.0,,False,False,False,False,False,False
639,716300,99999,2007,12,3,20.1000003815,24,16.6000003815,24.0,,,,,2.40000009537,24.0,10.8999996185,24.0,20.0,26.0,14.0,True,,,,,False,False,False,False,False,False
640,478030,99999,1958,4,18,50.5999984741,24,38.2999992371,24.0,1019.5,24.0,1015.5,24.0,9.19999980927,24.0,7.80000019073,24.0,18.1000003815,,39.4000015259,True,,,0.0,,False,False,False,False,False,False
641,31740,99999,1987,2,1,33.5999984741,8,28.6000003815,8.0,1014.90002441,8.0,,,4.69999980927,8.0,6.90000009537,8.0,14.0,,28.2000007629,False,,,0.0,,False,False,False,False,False,False
642,74600,99999,2002,4,17,47.9000015259,24,35.0999984741,24.0,1017.59997559,22.0,978.099975586,22.0,11.3000001907,22.0,2.90000009537,24.0,6.0,,31.7999992371,False,,,0.019999999553,,False,False,False,False,False,False
643,236120,99999,1990,2,6,2.0,7,-3.70000004768,7.0,1020.5,7.0,,,5.09999990463,7.0,7.80000019073,7.0,11.6999998093,,-0.40000000596,True,,,0.159999996424,,False,False,False,False,False,False
644,722909,93115,1995,12,29,55.2999992371,16,49.0999984741,16.0,1020.20001221,16.0,,,6.59999990463,16.0,4.30000019073,16.0,11.1000003815,,46.9000015259,True,,,0.0,,False,False,False,False,False,False
645,319210,99999,1989,11,27,21.2999992371,7,18.7999992371,7.0,1015.79998779,7.0,1005.79998779,7.0,1.39999997616,7.0,23.2999992371,7.0,27.2000007629,35.0,18.1000003815,True,,,0.0799999982119,,False,False,False,False,False,False
646,165310,99999,2004,4,18,58.5,24,46.2999992371,24.0,,,,,7.19999980927,24.0,10.6999998093,24.0,16.8999996185,,49.0999984741,False,,,0.0,,False,False,False,False,False,False
647,567780,99999,1977,11,28,49.5999984741,8,47.0999984741,8.0,,,815.0,7.0,8.89999961853,8.0,4.59999990463,8.0,7.80000019073,,42.7999992371,False,,,0.159999996424,,False,False,False,False,False,False
648,76000,99999,2002,3,31,53.7000007629,15,49.0999984741,15.0,1019.5,15.0,1014.29998779,15.0,,,4.80000019073,15.0,9.89999961853,,46.5999984741,True,,,0.0,,False,False,False,False,False,False
649,36880,99999,1957,8,9,62.7999992371,24,59.4000015259,24.0,989.799987793,24.0,978.0,24.0,5.0,24.0,10.8000001907,24.0,15.8999996185,,58.2999992371,True,,,,,False,False,False,False,False,False
650,14060,99999,1992,6,10,65.8000030518,6,57.7000007629,6.0,1022.59997559,6.0,,,39.9000015259,6.0,9.30000019073,6.0,15.8999996185,,61.5,False,,,0.0,,False,False,False,False,False,False
651,943410,99999,2008,8,17,60.2000007629,15,23.2000007629,15.0,1020.79998779,15.0,996.700012207,15.0,,,10.1999998093,15.0,19.0,,42.7999992371,False,,,0.0,,False,False,False,False,False,False
652,288790,99999,1991,10,4,51.5999984741,8,34.0,8.0,1027.40002441,8.0,999.5,8.0,6.19999980927,8.0,1.5,8.0,7.80000019073,11.6999998093,37.0,True,,,0.0,,False,False,False,False,False,False
653,724453,99999,2002,7,28,84.9000015259,24,70.5,24.0,1010.29998779,24.0,,,10.0,24.0,13.6999998093,24.0,18.1000003815,23.8999996185,78.0999984741,False,,,0.0,,False,False,False,False,False,False
654,590230,99999,1976,6,1,74.0999984741,8,62.2999992371,7.0,1005.29998779,8.0,,,12.0,8.0,3.90000009537,8.0,5.80000019073,,69.8000030518,True,,,1.22000002861,,False,False,False,False,False,False
655,292760,99999,1986,3,25,25.7000007629,5,19.5,5.0,1020.59997559,5.0,,,12.3999996185,5.0,4.30000019073,5.0,7.80000019073,,20.7999992371,True,,,0.0,,False,False,False,False,False,False
656,62700,99999,1956,3,29,49.0,8,38.0,8.0,,,1021.40002441,8.0,4.0,8.0,10.6999998093,8.0,15.8999996185,,36.0,False,,,0.0,,False,False,False,False,False,False
657,403610,99999,2005,2,26,59.2000007629,24,39.5,24.0,1014.20001221,8.0,937.700012207,24.0,6.30000019073,24.0,8.19999980927,24.0,12.0,,51.0999984741,False,,,0.0,,False,False,False,False,False,False
658,912180,99999,2004,8,27,74.1999969482,24,73.0999984741,24.0,1009.79998779,14.0,,,4.30000019073,24.0,11.8000001907,24.0,18.1000003815,21.0,71.5999984741,True,,,1.12000000477,,True,True,True,True,True,True
659,724458,99999,1990,12,14,38.0,15,31.0,14.0,,,,,12.3000001907,15.0,9.30000019073,15.0,9.89999961853,,30.2000007629,True,,,0.0,,False,False,False,False,False,False
660,725350,14848,1984,5,30,52.2000007629,24,35.2000007629,24.0,1021.0,24.0,992.599975586,24.0,11.6999998093,24.0,9.39999961853,24.0,15.8999996185,,45.0,True,,,0.0,,False,False,False,False,False,False
661,999999,24152,1969,9,22,53.0999984741,8,33.9000015259,8.0,1016.0,8.0,877.400024414,8.0,,,3.5,8.0,5.09999990463,,48.0,True,,,0.0,,False,False,False,False,False,False
662,676330,99999,1986,10,25,72.0,7,63.5,7.0,,,,,16.0,7.0,3.70000004768,7.0,6.0,,65.8000030518,False,,,0.34999999404,,False,False,False,False,False,False
663,999999,24284,1971,10,2,51.0,8,47.4000015259,8.0,1023.29998779,8.0,1022.59997559,8.0,11.8999996185,8.0,6.5,8.0,14.0,,42.0999984741,True,,,0.0,,True,True,True,True,True,True
664,64070,99999,2000,7,7,59.2000007629,24,51.5999984741,24.0,,,,,6.90000009537,24.0,15.6000003815,24.0,22.0,32.0999984741,53.5999984741,True,,,0.0,,False,False,False,False,False,False
665,535880,99999,1962,7,19,49.5,6,40.2000007629,6.0,,,912.799987793,6.0,15.8000001907,6.0,24.2999992371,6.0,27.0,,43.0,False,,,0.119999997318,,False,False,False,False,False,False
666,325090,99999,1975,10,3,45.7000007629,8,34.5,8.0,1008.20001221,8.0,,,26.6000003815,8.0,4.59999990463,8.0,15.5,,37.4000015259,False,,,0.00999999977648,,False,False,False,False,False,False
667,787170,99999,2004,9,22,71.5999984741,14,65.3000030518,14.0,1010.79998779,4.0,894.5,4.0,3.79999995232,14.0,2.70000004768,14.0,11.1000003815,,64.4000015259,True,,,0.0,,True,True,True,True,True,True
668,273930,99999,1998,5,25,54.7000007629,6,36.5999984741,6.0,1012.90002441,6.0,996.700012207,6.0,10.8000001907,6.0,6.5,6.0,11.6999998093,,45.2999992371,True,,,0.0399999991059,,False,False,False,False,False,False
669,475530,99999,2008,6,19,75.1999969482,12,61.2999992371,12.0,,,,,6.5,12.0,2.5,12.0,4.09999990463,,71.5999984741,True,,,,,False,False,False,False,False,False
670,783390,99999,1973,12,12,56.7999992371,4,,,1021.40002441,4.0,,,7.09999990463,4.0,1.5,4.0,6.0,,46.4000015259,False,,,0.0,,False,False,False,False,False,False
671,467080,99999,1989,5,25,71.4000015259,8,68.0,8.0,1016.20001221,8.0,,,8.5,8.0,4.69999980927,7.0,8.0,,67.5999984741,True,,,0.019999999553,,False,False,False,False,False,False
672,12170,99999,1987,3,17,27.1000003815,15,13.3000001907,15.0,,,,,6.5,15.0,7.30000019073,14.0,9.89999961853,,19.3999996185,True,,,0.0,,False,False,False,False,False,False
673,726405,94869,1999,6,20,70.0,15,,,,,,,9.60000038147,15.0,7.19999980927,15.0,12.0,,59.0,True,,,0.0,,False,False,False,False,False,False
674,999999,3812,1967,4,21,60.0999984741,8,42.9000015259,8.0,1017.70001221,8.0,941.900024414,8.0,14.8999996185,8.0,8.60000038147,8.0,15.0,,52.0,True,,,0.0,,False,False,False,False,False,False
675,565860,99999,1981,10,30,46.0,5,41.5,4.0,,,805.400024414,5.0,8.5,5.0,5.09999990463,5.0,7.80000019073,,42.7999992371,True,,,0.0,,False,False,False,False,False,False
676,972400,99999,2009,5,31,80.0999984741,8,74.1999969482,8.0,1010.90002441,8.0,1008.79998779,8.0,5.09999990463,8.0,1.70000004768,8.0,8.0,,74.0999984741,True,,,,,False,False,False,False,False,False
677,711294,99999,1986,5,28,76.4000015259,24,52.2000007629,24.0,1010.5,24.0,,,14.8999996185,24.0,7.90000009537,24.0,12.0,,59.0,True,,,0.0,,False,False,False,False,False,False
678,151270,99999,1997,5,20,57.7000007629,14,,,,,924.5,4.0,8.39999961853,14.0,2.5,14.0,9.69999980927,,49.0999984741,True,,,0.0,,False,False,False,False,False,False
679,670830,99999,1986,8,4,56.5999984741,5,49.0,5.0,,,,,16.5,5.0,13.0,5.0,19.0,,52.5,False,,,0.0399999991059,,False,False,False,False,False,False
680,218020,99999,1963,1,21,-27.2000007629,6,-32.2000007629,6.0,,,,,10.8000001907,6.0,1.39999997616,6.0,4.09999990463,,-33.0,True,,,0.0,,False,False,False,False,False,False
681,289090,99999,2008,8,17,75.5999984741,8,58.2000007629,8.0,1018.79998779,8.0,1009.5,8.0,15.5,8.0,3.59999990463,8.0,5.80000019073,,64.4000015259,True,,,0.0,,False,False,False,False,False,False
682,442570,99999,1959,7,24,67.1999969482,5,57.5999984741,5.0,1001.59997559,5.0,,,27.2999992371,5.0,3.59999990463,5.0,9.89999961853,,59.0,True,,,,,False,False,False,False,False,False
683,548430,99999,2010,4,5,52.9000015259,8,43.4000015259,8.0,1015.5,8.0,1011.90002441,4.0,8.89999961853,8.0,5.59999990463,8.0,9.69999980927,,39.7000007629,True,,,0.0,,False,False,False,False,False,False
684,722116,99999,1982,5,15,77.5,22,66.8000030518,22.0,,,,,12.6000003815,22.0,8.39999961853,22.0,12.8000001907,,71.0999984741,True,,,0.0,,False,False,False,False,False,False
685,996290,99999,2008,8,6,82.5999984741,23,75.5,23.0,1014.40002441,23.0,,,,,15.5,23.0,19.0,,82.1999969482,True,,,0.0,,False,False,False,False,False,False
686,517200,99999,1995,9,3,60.2000007629,5,55.5,5.0,,,,,18.6000003815,4.0,2.70000004768,5.0,5.80000019073,,56.7000007629,False,,,0.310000002384,,False,False,False,False,False,False
687,605500,99999,2009,4,15,58.5999984741,8,25.2000007629,8.0,,,862.099975586,8.0,8.89999961853,8.0,11.0,8.0,20.0,,49.2999992371,False,,,0.0,,False,False,False,False,False,False
688,411500,99999,2001,11,3,79.8000030518,24,67.0,24.0,1016.5,9.0,,,7.30000019073,24.0,10.1999998093,24.0,14.0,,74.5,False,,,0.0,,False,False,False,False,False,False
689,727720,24144,1983,11,29,18.7999992371,24,11.5,24.0,1023.29998779,24.0,882.599975586,24.0,8.89999961853,24.0,8.80000019073,24.0,15.0,,12.8999996185,False,,,0.0299999993294,1.20000004768,False,False,False,False,False,False
690,725526,99999,1993,10,8,56.4000015259,24,48.4000015259,24.0,,,,,7.90000009537,24.0,16.3999996185,24.0,28.8999996185,,38.7999992371,True,,,0.0,,False,False,False,False,False,False
691,948930,99999,1993,10,13,54.0,7,44.5999984741,7.0,1023.40002441,7.0,1011.70001221,7.0,27.5,7.0,16.2000007629,7.0,22.0,,51.2999992371,True,,,0.0,,False,False,False,False,False,False
692,725477,4917,2010,2,15,17.8999996185,24,13.0,24.0,,,,,4.80000019073,24.0,15.8999996185,24.0,20.0,29.8999996185,12.1999998093,True,,,,,False,False,False,False,False,False
693,725150,4725,1995,1,12,34.7999992371,24,34.4000015259,24.0,1020.59997559,24.0,,,2.70000004768,24.0,9.60000038147,24.0,13.0,,26.1000003815,True,,,0.119999997318,0.40000000596,True,True,True,True,True,True
694,722596,13961,2004,6,22,77.1999969482,24,67.4000015259,24.0,1010.40002441,23.0,,,10.0,24.0,10.5,24.0,19.0,28.0,66.1999969482,True,,,0.0399999991059,,False,False,False,False,False,False
695,584370,99999,1974,3,25,41.2999992371,7,,,,,,,0.0,7.0,11.3999996185,7.0,19.3999996185,,28.3999996185,True,,,0.829999983311,,False,False,False,False,False,False
696,724507,13981,1981,9,25,74.9000015259,24,65.0999984741,24.0,1014.79998779,24.0,,,4.69999980927,24.0,12.8000001907,24.0,19.7999992371,21.0,66.9000015259,False,,,0.019999999553,,True,True,True,True,True,True
697,429340,99999,1989,4,6,84.0999984741,8,34.0999984741,8.0,1008.79998779,7.0,,,4.30000019073,8.0,1.10000002384,8.0,2.90000009537,,66.5999984741,True,,,0.0,,False,False,False,False,False,False
698,719670,99999,2009,3,18,41.5999984741,4,32.9000015259,4.0,1015.79998779,4.0,1005.20001221,4.0,,,9.19999980927,4.0,15.8999996185,,22.7999992371,False,,,0.0,,False,False,False,False,False,False
699,111850,99999,2010,2,10,21.3999996185,8,19.8999996185,8.0,,,886.299987793,8.0,,,,,,,14.5,False,,,0.0399999991059,11.8000001907,False,False,False,False,False,False
700,727453,94967,1997,12,30,18.2999992371,22,14.1999998093,22.0,1008.79998779,22.0,,,7.09999990463,22.0,8.5,22.0,14.0,,6.80000019073,True,,,0.0,,False,False,False,False,False,False
701,33450,99999,2001,3,14,39.7000007629,8,33.5999984741,8.0,,,,,11.0,8.0,7.0,8.0,9.89999961853,,34.7000007629,True,,,0.0,,False,False,False,False,False,False
702,42420,99999,1986,2,5,36.7000007629,5,24.1000003815,5.0,993.299987793,5.0,,,,,22.2000007629,5.0,25.1000003815,,33.4000015259,True,,,0.0,,False,False,False,False,False,False
703,604900,99999,1961,6,13,68.5,4,58.0,4.0,1016.5,4.0,,,17.1000003815,4.0,3.5,4.0,9.89999961853,,63.0,True,,,0.0,,False,False,False,False,False,False
704,690110,99999,1952,4,11,43.7000007629,24,39.5999984741,24.0,1003.09997559,24.0,855.5,24.0,22.2000007629,24.0,3.90000009537,24.0,12.0,,35.4000015259,True,,,,,False,False,False,False,False,False
705,386960,99999,1982,12,1,30.3999996185,7,29.5,7.0,1026.69995117,7.0,,,2.0,4.0,7.80000019073,6.0,13.6000003815,,25.2999992371,True,,,0.119999997318,,False,False,False,False,False,False
706,471650,99999,1975,11,16,57.2000007629,8,50.0,8.0,1022.40002441,8.0,,,21.7000007629,8.0,9.19999980927,8.0,14.0,,50.0,True,,,0.00999999977648,,False,False,False,False,False,False
707,29820,99999,1982,12,10,37.2000007629,7,35.7000007629,7.0,992.900024414,6.0,,,7.30000019073,7.0,14.6000003815,7.0,20.0,,35.2000007629,True,,,0.119999997318,,False,False,False,False,False,False
708,725467,99999,2003,11,24,21.7000007629,24,15.3000001907,24.0,,,,,9.89999961853,24.0,10.3000001907,24.0,19.0,27.0,14.0,True,,,0.0,,False,False,False,False,False,False
709,713710,99999,1997,12,2,27.5,24,20.3999996185,24.0,1007.09997559,24.0,1003.70001221,24.0,9.60000038147,24.0,15.3999996185,24.0,22.0,28.0,22.7999992371,False,,,0.20000000298,,False,False,False,False,False,False
710,81710,99999,1983,7,1,77.8000030518,5,61.5,4.0,1016.90002441,5.0,,,8.30000019073,5.0,6.0,5.0,9.89999961853,,64.8000030518,False,,,0.0,,False,False,False,False,False,False
711,893770,99999,1991,12,9,26.8999996185,5,17.7999992371,5.0,990.700012207,5.0,983.900024414,5.0,,,4.0,5.0,5.09999990463,,23.2000007629,True,,,0.0,,False,False,False,False,False,False
712,254000,99999,1962,8,2,46.7000007629,6,37.2000007629,6.0,1017.20001221,6.0,,,31.1000003815,6.0,8.0,6.0,12.0,,36.0,True,,,0.0,,False,False,False,False,False,False
713,100280,99999,2009,12,5,40.7999992371,16,38.5,16.0,1005.59997559,16.0,1004.29998779,16.0,5.0,16.0,13.8000001907,16.0,19.3999996185,29.1000003815,37.9000015259,True,,,,,False,False,False,False,False,False
714,161340,99999,1987,2,8,29.2999992371,7,17.1000003815,7.0,,,,,12.3999996185,7.0,17.3999996185,7.0,28.0,38.0999984741,26.2000007629,False,,,0.0,16.1000003815,False,False,False,False,False,False
715,388120,99999,2003,10,22,59.7999992371,7,49.7000007629,6.0,1018.20001221,7.0,974.099975586,7.0,6.19999980927,7.0,2.79999995232,7.0,5.80000019073,,34.5,True,,,0.0,,False,False,False,False,False,False
716,389870,99999,1995,5,11,71.4000015259,8,39.2999992371,8.0,1011.79998779,8.0,,,10.1000003815,8.0,5.09999990463,8.0,13.6000003815,,53.2000007629,False,,,0.0,,False,False,False,False,False,False
717,205940,99999,1975,10,10,7.30000019073,7,3.20000004768,6.0,1013.70001221,7.0,,,28.7999992371,7.0,6.09999990463,7.0,7.80000019073,,-0.40000000596,True,,,0.0,,False,False,False,False,False,False
718,220180,99999,1987,12,2,19.7000007629,8,16.5,8.0,1008.79998779,8.0,,,4.69999980927,8.0,18.0,8.0,19.3999996185,42.7000007629,14.6999998093,True,,,0.280000001192,9.39999961853,False,False,False,False,False,False
719,802190,99999,1981,11,17,84.1999969482,4,73.4000015259,4.0,,,,,9.89999961853,4.0,6.90000009537,4.0,8.0,,75.1999969482,True,,,0.159999996424,,False,False,False,False,False,False
720,249440,99999,1991,4,8,33.5,7,17.2999992371,7.0,1015.79998779,7.0,987.700012207,7.0,28.3999996185,7.0,4.69999980927,7.0,7.80000019073,,19.6000003815,False,,,0.0,,False,False,False,False,False,False
721,723066,13713,1958,12,19,35.9000015259,24,28.7000007629,24.0,1019.29998779,8.0,1015.09997559,8.0,5.59999990463,24.0,2.90000009537,24.0,13.0,,24.1000003815,True,,,0.0,,False,False,False,False,False,False
722,999999,24232,1964,3,20,43.7000007629,24,39.2000007629,24.0,1017.40002441,24.0,1009.90002441,24.0,11.8000001907,24.0,7.40000009537,24.0,14.0,,39.9000015259,True,,,,,False,False,False,False,False,False
723,614210,99999,1988,3,28,85.5999984741,4,36.5,4.0,,,,,0.600000023842,4.0,6.0,4.0,12.0,,73.9000015259,False,,,0.0,,False,False,False,False,False,False
724,535020,99999,2006,11,17,36.5,7,21.7999992371,7.0,1024.90002441,7.0,,,18.6000003815,7.0,3.29999995232,7.0,5.80000019073,,25.2999992371,False,,,0.0,,False,False,False,False,False,False
725,711230,99999,1981,11,19,26.2000007629,24,23.2000007629,24.0,1024.30004883,24.0,937.400024414,4.0,13.6000003815,24.0,12.0,24.0,16.8999996185,19.7999992371,23.0,False,,,0.0,,False,False,False,False,False,False
726,956620,99999,1999,7,13,49.0999984741,8,44.4000015259,8.0,1024.19995117,8.0,1004.09997559,8.0,,,7.69999980927,8.0,9.89999961853,,43.2000007629,True,,,0.0,,False,False,False,False,False,False
727,135830,99999,2001,4,2,42.0,8,28.3999996185,8.0,1022.59997559,8.0,952.0,8.0,12.3999996185,8.0,2.40000009537,8.0,3.90000009537,,31.6000003815,False,,,0.0,,False,False,False,False,False,False
728,544830,99999,1957,10,13,57.2000007629,8,51.2000007629,8.0,1018.70001221,8.0,,,10.8000001907,8.0,4.69999980927,8.0,9.89999961853,,39.0,False,,,0.019999999553,,False,False,False,False,False,False
729,388150,99999,1977,7,23,82.4000015259,4,49.0999984741,4.0,1000.29998779,4.0,,,24.8999996185,4.0,3.40000009537,4.0,7.80000019073,,68.0,False,,,0.0,,False,False,False,False,False,False
730,477710,99999,1973,3,26,41.7000007629,24,24.2999992371,24.0,,,,,6.19999980927,24.0,5.80000019073,24.0,14.0,,30.2000007629,True,,,0.0,,False,False,False,False,False,False
731,82260,99999,1994,12,10,48.5,4,46.2000007629,4.0,1033.90002441,4.0,957.700012207,4.0,1.20000004768,4.0,2.20000004768,4.0,2.90000009537,,44.7999992371,False,,,0.0,,False,False,False,False,False,False
732,971800,99999,1977,3,24,83.0999984741,5,75.1999969482,5.0,1011.59997559,5.0,,,6.69999980927,5.0,4.19999980927,5.0,8.0,,78.8000030518,True,,,0.0,,False,False,False,False,False,False
733,552990,99999,1996,9,10,45.7000007629,6,38.2999992371,6.0,,,,,18.6000003815,6.0,1.60000002384,6.0,5.80000019073,,38.2999992371,False,,,0.119999997318,,False,False,False,False,False,False
734,362590,99999,1984,3,23,3.70000004768,7,-2.40000009537,7.0,,,,,31.1000003815,7.0,0.800000011921,7.0,3.90000009537,7.80000019073,-11.3999996185,False,,,0.0,3.5,False,False,False,False,False,False
735,722670,23042,2007,7,21,74.1999969482,23,65.5,23.0,1014.79998779,19.0,,,9.60000038147,23.0,6.80000019073,23.0,15.0,21.0,66.0,False,,,0.0799999982119,,False,False,False,False,False,False
736,875320,99999,1985,2,20,78.6999969482,4,,,1009.20001221,4.0,,,10.8999996185,4.0,,,,,66.1999969482,True,,,0.0,,False,False,False,False,False,False
737,150410,99999,1989,4,28,60.0999984741,12,56.2999992371,4.0,1011.09997559,5.0,1003.70001221,5.0,5.59999990463,12.0,6.5,12.0,9.69999980927,,49.5,True,,,0.0,,False,False,False,False,False,False
738,702647,99999,2008,3,18,-4.0,7,-11.1999998093,7.0,,,,,30.7000007629,7.0,2.40000009537,7.0,7.0,,-13.0,True,,,0.0,,False,False,False,False,False,False
739,992010,99999,1980,2,28,55.9000015259,8,,,1012.5,8.0,,,,,21.7000007629,6.0,35.0,,53.0999984741,True,,,0.0,,False,False,False,False,False,False
740,690190,99999,2008,11,1,63.9000015259,24,53.0999984741,24.0,1024.69995117,24.0,,,10.0,24.0,2.59999990463,24.0,8.0,,50.0,True,,,0.0,,False,False,False,False,False,False
741,478810,99999,2000,6,23,75.5999984741,9,74.5999984741,9.0,,,,,3.29999995232,9.0,4.0,9.0,7.0,,73.4000015259,True,,,0.0,,True,True,True,True,True,True
742,85380,99999,1975,4,9,55.0,8,45.0999984741,8.0,1017.0,8.0,,,12.3999996185,8.0,21.8999996185,8.0,25.1000003815,,44.5999984741,False,,,0.0,,False,False,False,False,False,False
